crime_id,datetime,date,time,hour,crime_type,crime_category,severity,address,latitude,longitude,district,police_service_area,incident_key,coordinates
31857065,2025-09-16T16:11:00Z,2025-09-16,12:11:00,12,Vandalism/Criminal Mischief,property,low,0 BLOCK BROWN ST,39.96239987,-75.137512,09,2,202509107733,
31849416,2025-09-16T16:09:00Z,2025-09-16,12:09:00,12,Thefts,property,low,1900 BLOCK MARKET ST,39.95388172,-75.17264175,09,3,202509107735,
31857984,2025-09-16T16:08:00Z,2025-09-16,12:08:00,12,Fraud,other,low,500 BLOCK PEDLEY RD,40.03997619,-75.21880364,05,2,202505014804,
31858112,2025-09-16T16:01:00Z,2025-09-16,12:01:00,12,Other Assaults,violent,medium,8000 BLOCK STATE RD,40.03126293,-75.02170267,08,1,202508044593,
31846232,2025-09-16T16:00:00Z,2025-09-16,12:00:00,11,Aggravated Assault No Firearm,violent,medium,7300 BLOCK OGONTZ AVE,40.06672046,-75.15580155,14,1,202514074123,
31854641,2025-09-16T16:00:00Z,2025-09-16,12:00:00,12,Other Assaults,violent,medium,6000 BLOCK SUMMERDALE AVE,40.03784038,-75.08576889,02,1,202502048730,
31852698,2025-09-16T15:58:00Z,2025-09-16,11:58:00,11,Other Assaults,violent,medium,4100 BLOCK LUDLOW ST,39.95677623,-75.20521523,18,3,202518050467,
31855879,2025-09-16T15:58:00Z,2025-09-16,11:58:00,11,Fraud,other,low,5000 BLOCK GRISCOM ST,40.02142983,-75.08038536,15,1,202515085938,
31840563,2025-09-16T15:54:00Z,2025-09-16,11:54:00,11,Thefts,property,low,1000 BLOCK S BROAD ST,39.93835448,-75.16549182,03,1,202503046072,
31840571,2025-09-16T15:54:00Z,2025-09-16,11:54:00,11,Thefts,property,low,0 BLOCK MIFFLIN ST,39.924391,-75.1461529,03,2,202503046073,
31843740,2025-09-16T15:52:00Z,2025-09-16,11:52:00,11,Theft From Vehicle,property,medium,8800 BLOCK CREFELD ST,40.07703473,-75.21388613,14,4,202514074120,
31839963,2025-09-16T15:52:00Z,2025-09-16,11:52:00,11,Burglary Residential,property,medium,8800 BLOCK CREFELD ST,40.07690698,-75.21314045,14,4,202514074119,
31848800,2025-09-16T15:49:00Z,2025-09-16,11:49:00,11,Thefts,property,low,2700 BLOCK N AMERICAN ST,39.99160971,-75.13613217,25,3,202525064181,
31848796,2025-09-16T15:48:00Z,2025-09-16,11:48:00,11,Thefts,property,low,2700 BLOCK N AMERICAN ST,39.99160971,-75.13613217,25,3,202525064180,
31865819,2025-09-16T15:45:00Z,2025-09-16,11:45:00,11,Motor Vehicle Theft,property,medium,N 33RD ST & W NORRIS ST,39.987132,-75.187383,22,2,202522069729,
31849451,2025-09-16T15:44:00Z,2025-09-16,11:44:00,11,Thefts,property,low,6600 BLOCK OXFORD AVE,40.05015378,-75.08696799,02,2,202502048736,
31855925,2025-09-16T15:42:00Z,2025-09-16,11:42:00,11,Fraud,other,low,1600 BLOCK S 2ND ST,39.92763966,-75.14875304,03,2,202503046066,
31849078,2025-09-16T15:39:00Z,2025-09-16,11:39:00,11,Thefts,property,low,5600 BLOCK VINE ST,39.96653745,-75.2327558,19,2,202519060862,
31856130,2025-09-16T15:39:00Z,2025-09-16,11:39:00,11,Fraud,other,low,1500 BLOCK N BROAD ST,39.976449,-75.15744268,22,3,202522069730,
31864149,2025-09-16T15:35:00Z,2025-09-16,11:35:00,11,Motor Vehicle Theft,property,medium,300 BLOCK HERMIT ST,40.0222077,-75.21132216,05,1,202505014799,
31860567,2025-09-16T15:31:00Z,2025-09-16,11:31:00,11,Vandalism/Criminal Mischief,property,low,2200 BLOCK W ONTARIO ST,40.00666574,-75.16595025,39,2,202539069878,
31844105,2025-09-16T15:31:00Z,2025-09-16,11:31:00,11,Thefts,property,low,800 BLOCK SPRUCE ST,39.94560015,-75.15560567,09,4,202509107721,
31847700,2025-09-16T15:28:00Z,2025-09-16,11:28:00,11,Thefts,property,low,5600 BLOCK VINE ST,39.96653745,-75.2327558,19,2,202519060858,
31863197,2025-09-16T15:28:00Z,2025-09-16,11:28:00,11,Narcotic / Drug Law Violations,drug,low,3300 BLOCK FRANKFORD AVE,39.99495592,-75.10640125,24,1,202524080142,
31842478,2025-09-16T15:25:00Z,2025-09-16,11:25:00,11,Thefts,property,low,13500 BLOCK BUSTLETON AVE,40.12918825,-75.01397638,07,3,202507027787,
31847813,2025-09-16T15:25:00Z,2025-09-16,11:25:00,11,Thefts,property,low,4700 BLOCK OXFORD AVE,40.01832607,-75.08380404,15,1,202515085929,
31858229,2025-09-16T15:23:00Z,2025-09-16,11:23:00,11,All Other Offenses,other,low,3100 BLOCK FRANKFORD AVE,39.99285815,-75.11234992,24,2,202524080136,
31866555,2025-09-16T15:17:00Z,2025-09-16,11:17:00,11,Motor Vehicle Theft,property,medium,5700 BLOCK N 5TH ST,40.03904633,-75.13002575,35,1,202535073752,
31848027,2025-09-16T15:13:00Z,2025-09-16,11:13:00,11,Thefts,property,low,4800 BLOCK A ST,40.02382317,-75.12159251,25,2,202525064178,
31856310,2025-09-16T15:12:00Z,2025-09-16,11:12:00,11,Fraud,other,low,3400 BLOCK J ST,40.00018401,-75.10896904,24,1,202524080134,
31856247,2025-09-16T15:03:00Z,2025-09-16,11:03:00,11,Fraud,other,low,6300 BLOCK DREXEL RD,39.98588103,-75.25060897,19,1,202519060852,
31863196,2025-09-16T15:03:00Z,2025-09-16,11:03:00,11,Narcotic / Drug Law Violations,drug,low,3300 BLOCK FRANKFORD AVE,39.99495592,-75.10640125,24,1,202524080141,
31843959,2025-09-16T14:53:00Z,2025-09-16,10:53:00,10,Theft From Vehicle,property,medium,2200 BLOCK N 16TH ST,39.98695164,-75.15920901,22,1,202522069715,
31846230,2025-09-16T14:52:00Z,2025-09-16,10:52:00,10,Aggravated Assault No Firearm,violent,medium,0 BLOCK LAUGHLIN LN,40.07747087,-75.21435285,14,4,202514074121,
31854732,2025-09-16T14:50:00Z,2025-09-16,10:50:00,10,Other Assaults,violent,medium,5200 BLOCK GERMANTOWN AVE,40.03170431,-75.16702203,14,2,202514074109,
31852340,2025-09-16T14:47:00Z,2025-09-16,10:47:00,10,Other Assaults,violent,medium,4700 BLOCK N 15TH ST,40.02515381,-75.14916443,35,2,202535073750,
31844046,2025-09-16T14:47:00Z,2025-09-16,10:47:00,10,Theft From Vehicle,property,medium,4500 BLOCK FERNHILL RD,40.02035531,-75.16577917,39,1,202539069870,
31848979,2025-09-16T14:42:00Z,2025-09-16,10:42:00,10,Thefts,property,low,4500 BLOCK CASTOR AVE,40.01831274,-75.09689951,15,1,202515085925,
31841506,2025-09-16T14:38:00Z,2025-09-16,10:38:00,10,Theft From Vehicle,property,medium,4500 BLOCK MERCER ST,40.00126955,-75.07216538,15,1,202515085910,
31843820,2025-09-16T14:35:00Z,2025-09-16,10:35:00,10,Theft From Vehicle,property,medium,1800 BLOCK S FRONT ST,39.92468805,-75.14770769,03,2,202503046050,
31841502,2025-09-16T14:32:00Z,2025-09-16,10:32:00,10,Theft From Vehicle,property,medium,7100 BLOCK CHARLES ST,40.0344429,-75.04371683,15,3,202515085908,
31843955,2025-09-16T14:31:00Z,2025-09-16,10:31:00,10,Theft From Vehicle,property,medium,1600 BLOCK W YORK ST,39.99006059,-75.15969734,22,1,202522069709,
31861149,2025-09-16T14:29:00Z,2025-09-16,10:29:00,10,Weapon Violations,other,low,400 BLOCK N BROAD ST,39.96102157,-75.16264403,09,1,202509107687,
31863633,2025-09-16T14:24:00Z,2025-09-16,10:24:00,10,All Other Offenses,other,low,5400 BLOCK OAKLAND ST,40.02773498,-75.08016758,15,2,202515085914,
31849414,2025-09-16T14:21:00Z,2025-09-16,10:21:00,10,Thefts,property,low,2300 BLOCK FAIRMOUNT AVE,39.96701237,-75.17624778,09,1,202509107691,
31857564,2025-09-16T14:17:00Z,2025-09-16,10:17:00,10,Other Assaults,violent,medium,6000 BLOCK N BROAD ST,40.04532853,-75.14374906,35,3,202535073727,
31843812,2025-09-16T14:14:00Z,2025-09-16,10:14:00,10,Theft From Vehicle,property,medium,1300 BLOCK SHUNK ST,39.91790509,-75.16927405,03,3,202503046044,
31847199,2025-09-16T14:11:00Z,2025-09-16,10:11:00,10,Thefts,property,low,200 BLOCK S 24TH ST,39.9510694,-75.18011153,09,3,202509107674,
31838907,2025-09-16T14:07:00Z,2025-09-16,10:07:00,10,Aggravated Assault No Firearm,violent,medium,2600 BLOCK HOLME AVE,40.05926573,-75.04145158,08,1,202508044574,
31863237,2025-09-16T14:06:00Z,2025-09-16,10:06:00,10,Weapon Violations,other,low,1800 BLOCK BRUNNER ST,40.01811941,-75.15612739,39,2,202539069867,
31846372,2025-09-16T14:04:00Z,2025-09-16,10:04:00,10,Thefts,property,low,300 BLOCK W JOHNSON ST,40.03824238,-75.1893232,14,3,202514074082,
31846380,2025-09-16T14:04:00Z,2025-09-16,10:04:00,10,Thefts,property,low,300 BLOCK W JOHNSON ST,40.03824238,-75.1893232,14,3,202514074083,
31860989,2025-09-16T13:57:00Z,2025-09-16,09:57:00,9,All Other Offenses,other,low,700 BLOCK W LUZERNE ST,40.01268482,-75.13984342,25,1,202525064142,
31860870,2025-09-16T13:56:00Z,2025-09-16,09:56:00,9,All Other Offenses,other,low,3700 BLOCK N 9TH ST,40.00960124,-75.14254482,25,1,202525064137,
31860878,2025-09-16T13:56:00Z,2025-09-16,09:56:00,9,All Other Offenses,other,low,3900 BLOCK N 9TH ST,40.01183196,-75.1417726,25,1,202525064139,
31860874,2025-09-16T13:56:00Z,2025-09-16,09:56:00,9,All Other Offenses,other,low,3700 BLOCK N 9TH ST,40.00877668,-75.14244304,25,1,202525064138,
31860981,2025-09-16T13:56:00Z,2025-09-16,09:56:00,9,All Other Offenses,other,low,3900 BLOCK N 9TH ST,40.01206911,-75.14186326,25,1,202525064140,
31860985,2025-09-16T13:56:00Z,2025-09-16,09:56:00,9,All Other Offenses,other,low,3900 BLOCK N 9TH ST,40.01218092,-75.14169702,25,1,202525064141,
31860858,2025-09-16T13:55:00Z,2025-09-16,09:55:00,9,All Other Offenses,other,low,3700 BLOCK N 9TH ST,40.00933903,-75.14260077,25,1,202525064134,
31860854,2025-09-16T13:55:00Z,2025-09-16,09:55:00,9,All Other Offenses,other,low,3700 BLOCK N 9TH ST,40.00930247,-75.14232876,25,1,202525064133,
31860866,2025-09-16T13:55:00Z,2025-09-16,09:55:00,9,All Other Offenses,other,low,3700 BLOCK N 9TH ST,40.00955724,-75.14255435,25,1,202525064136,
31860862,2025-09-16T13:55:00Z,2025-09-16,09:55:00,9,All Other Offenses,other,low,3700 BLOCK N 9TH ST,40.00953243,-75.14270617,25,1,202525064135,
31860803,2025-09-16T13:54:00Z,2025-09-16,09:54:00,9,All Other Offenses,other,low,3700 BLOCK N 9TH ST,40.00909341,-75.1428024,25,1,202525064129,
31860799,2025-09-16T13:54:00Z,2025-09-16,09:54:00,9,All Other Offenses,other,low,3700 BLOCK N 9TH ST,40.00832473,-75.14273327,25,1,202525064128,
31860846,2025-09-16T13:54:00Z,2025-09-16,09:54:00,9,All Other Offenses,other,low,3700 BLOCK N 9TH ST,40.0092071,-75.14263,25,1,202525064131,
31860850,2025-09-16T13:54:00Z,2025-09-16,09:54:00,9,All Other Offenses,other,low,3700 BLOCK N 9TH ST,40.00925986,-75.14233814,25,1,202525064132,
31860807,2025-09-16T13:54:00Z,2025-09-16,09:54:00,9,All Other Offenses,other,low,3700 BLOCK N 9TH ST,40.00917246,-75.14235703,25,1,202525064130,
31860795,2025-09-16T13:53:00Z,2025-09-16,09:53:00,9,All Other Offenses,other,low,3700 BLOCK N 9TH ST,40.00872503,-75.1427379,25,1,202525064127,
31860791,2025-09-16T13:53:00Z,2025-09-16,09:53:00,9,All Other Offenses,other,low,3800 BLOCK N 8TH ST,40.00996202,-75.14153522,25,1,202525064126,
31860787,2025-09-16T13:52:00Z,2025-09-16,09:52:00,9,All Other Offenses,other,low,3800 BLOCK N 8TH ST,40.01021756,-75.1410858,25,1,202525064125,
31860783,2025-09-16T13:52:00Z,2025-09-16,09:52:00,9,All Other Offenses,other,low,3800 BLOCK N 8TH ST,40.01046021,-75.14103239,25,1,202525064124,
31860779,2025-09-16T13:52:00Z,2025-09-16,09:52:00,9,All Other Offenses,other,low,3800 BLOCK N 8TH ST,40.01070383,-75.14097973,25,1,202525064123,
31860738,2025-09-16T13:51:00Z,2025-09-16,09:51:00,9,All Other Offenses,other,low,3800 BLOCK N 7TH ST,40.01020448,-75.13992914,25,1,202525064121,
31860742,2025-09-16T13:51:00Z,2025-09-16,09:51:00,9,All Other Offenses,other,low,3700 BLOCK N 7TH ST,40.0089455,-75.14047322,25,1,202525064122,
31860734,2025-09-16T13:50:00Z,2025-09-16,09:50:00,9,All Other Offenses,other,low,3700 BLOCK N 7TH ST,40.00879661,-75.14023607,25,1,202525064120,
31848975,2025-09-16T13:50:00Z,2025-09-16,09:50:00,9,Thefts,property,low,5500 BLOCK TULIP ST,40.01223821,-75.06693892,15,2,202515085894,
31860726,2025-09-16T13:50:00Z,2025-09-16,09:50:00,9,All Other Offenses,other,low,3700 BLOCK N 7TH ST,40.00833518,-75.14061123,25,1,202525064118,
31860730,2025-09-16T13:50:00Z,2025-09-16,09:50:00,9,All Other Offenses,other,low,3700 BLOCK N 7TH ST,40.00865793,-75.14053885,25,1,202525064119,
31865231,2025-09-16T13:49:00Z,2025-09-16,09:49:00,9,Motor Vehicle Theft,property,medium,7600 BLOCK STATE RD,40.0285078,-75.02497642,15,3,202515085911,
31866491,2025-09-16T13:49:00Z,2025-09-16,09:49:00,9,Motor Vehicle Theft,property,medium,6600 BLOCK N FAIRHILL ST,40.05268626,-75.12784454,35,1,202535073718,
31846302,2025-09-16T13:49:00Z,2025-09-16,09:49:00,9,Aggravated Assault No Firearm,violent,medium,600 BLOCK W Hunting Park Ave,40.01533737,-75.13757995,25,1,202525064152,
31844367,2025-09-16T13:47:00Z,2025-09-16,09:47:00,9,Theft From Vehicle,property,medium,5700 BLOCK SPRUCE ST,39.95580454,-75.23757158,18,1,202518050449,
31849072,2025-09-16T13:47:00Z,2025-09-16,09:47:00,9,Thefts,property,low,5600 BLOCK VINE ST,39.96653745,-75.2327558,19,2,202519060844,
31860026,2025-09-16T13:46:00Z,2025-09-16,09:46:00,9,All Other Offenses,other,low,1300 BLOCK S Dover St,39.93678377,-75.19143377,17,2,202517027237,
31845508,2025-09-16T13:38:00Z,2025-09-16,09:38:00,9,Robbery No Firearm,violent,high,700 BLOCK REED ST,39.93140841,-75.15636529,03,3,202503046037,
31848752,2025-09-16T13:38:00Z,2025-09-16,09:38:00,9,Thefts,property,low,6200 BLOCK LANCASTER AVE,39.98458175,-75.24621458,19,1,202519060845,
31839094,2025-09-16T13:36:00Z,2025-09-16,09:36:00,9,Aggravated Assault No Firearm,violent,medium,5400 BLOCK LANSDOWNE AVE,39.9771263,-75.23145227,19,3,202519060840,
31846364,2025-09-16T13:35:00Z,2025-09-16,09:35:00,9,Thefts,property,low,6900 BLOCK OGONTZ AVE,40.06035237,-75.15007796,14,1,202514074072,
31849387,2025-09-16T13:33:00Z,2025-09-16,09:33:00,9,Thefts,property,low,5200 BLOCK GERMANTOWN AVE,40.03134716,-75.16747661,39,1,202539069855,
31861881,2025-09-16T13:33:00Z,2025-09-16,09:33:00,9,Vandalism/Criminal Mischief,property,low,200 BLOCK E SOMERVILLE AVE,40.03186318,-75.1192234,35,2,202535073714,
31842443,2025-09-16T13:32:00Z,2025-09-16,09:32:00,9,Thefts,property,low,2400 BLOCK S 21ST ST,39.92128666,-75.18178079,01,1,202501025397,
31848971,2025-09-16T13:31:00Z,2025-09-16,09:31:00,9,Thefts,property,low,5500 BLOCK TULIP ST,40.01223821,-75.06693892,15,2,202515085893,
31839653,2025-09-16T13:28:00Z,2025-09-16,09:28:00,9,Burglary Residential,property,medium,4900 BLOCK BOUDINOT ST,40.0245825,-75.11641419,25,2,202525064115,
31842470,2025-09-16T13:28:00Z,2025-09-16,09:28:00,9,Thefts,property,low,2200 BLOCK BENSON ST,40.06379155,-75.04733177,07,1,202507027772,
31842462,2025-09-16T13:28:00Z,2025-09-16,09:28:00,9,Thefts,property,low,2200 BLOCK BENSON ST,40.06379155,-75.04733177,07,1,202507027771,
31864812,2025-09-16T13:27:00Z,2025-09-16,09:27:00,9,Motor Vehicle Theft,property,medium,N 13TH ST & WALLACE ST,39.964855,-75.158676,09,2,202509107693,
31866079,2025-09-16T13:24:00Z,2025-09-16,09:24:00,9,Motor Vehicle Theft,property,medium,300 BLOCK EARLHAM TER,40.02757527,-75.17727864,39,1,202539069852,
31852336,2025-09-16T13:21:00Z,2025-09-16,09:21:00,9,Other Assaults,violent,medium,200 BLOCK E OLNEY AVE,40.03555008,-75.11811492,35,1,202535073717,
31849383,2025-09-16T13:19:00Z,2025-09-16,09:19:00,9,Thefts,property,low,5200 BLOCK GERMANTOWN AVE,40.03134716,-75.16747661,39,1,202539069854,
31864189,2025-09-16T13:15:00Z,2025-09-16,09:15:00,9,Motor Vehicle Theft,property,medium,1100 BLOCK ELLSWORTH ST,39.93622707,-75.16312301,03,3,202503046036,
31852018,2025-09-16T13:10:00Z,2025-09-16,09:10:00,9,Other Assaults,violent,medium,1500 BLOCK S 29TH ST,39.9347872,-75.19278156,17,2,202517027230,
31857130,2025-09-16T13:09:00Z,2025-09-16,09:09:00,9,Vandalism/Criminal Mischief,property,low,300 BLOCK W JOHNSON ST,40.03824238,-75.1893232,14,3,202514074063,
31865275,2025-09-16T13:09:00Z,2025-09-16,09:09:00,9,Motor Vehicle Theft,property,medium,6100 BLOCK DITMAN ST,40.02028831,-75.05764078,15,2,202515085883,
31841459,2025-09-16T13:00:00Z,2025-09-16,09:00:00,8,Theft From Vehicle,property,medium,900 BLOCK MOUNT VERNON ST,39.96299458,-75.15342242,09,2,202509107661,
31865913,2025-09-16T12:53:00Z,2025-09-16,08:53:00,8,Motor Vehicle Theft,property,medium,100 BLOCK W CUMBERLAND ST,39.98782284,-75.13183034,26,1,202526049495,
31866312,2025-09-16T12:53:00Z,2025-09-16,08:53:00,8,Motor Vehicle Theft,property,medium,900 BLOCK W LYCOMING ST,40.01316521,-75.14280357,25,1,202525064109,
31865609,2025-09-16T12:47:00Z,2025-09-16,08:47:00,8,Motor Vehicle Theft,property,medium,500 BLOCK N PRESTON ST,39.96226163,-75.20397515,16,2,202516044643,
31866475,2025-09-16T12:45:00Z,2025-09-16,08:45:00,8,Motor Vehicle Theft,property,medium,4500 BLOCK N 13TH ST,40.02225166,-75.14638932,35,2,202535073697,
31858471,2025-09-16T12:44:00Z,2025-09-16,08:44:00,8,Other Assaults,violent,medium,100 BLOCK N WANAMAKER ST,39.96371314,-75.23684174,19,2,202519060830,
31852955,2025-09-16T12:44:00Z,2025-09-16,08:44:00,8,Other Assaults,violent,medium,200 BLOCK W HUNTING PARK AVE,40.01493421,-75.1302428,25,2,202525064112,
31855026,2025-09-16T12:44:00Z,2025-09-16,08:44:00,8,Vandalism/Criminal Mischief,property,low,4700 BLOCK ALMOND ST,40.0038161,-75.0686618,15,1,202515085870,
31853952,2025-09-16T12:43:00Z,2025-09-16,08:43:00,8,Other Assaults,violent,medium,2000 BLOCK HAINES ST,40.05712049,-75.15527945,14,1,202514074053,
31864611,2025-09-16T12:42:00Z,2025-09-16,08:42:00,8,Motor Vehicle Theft,property,medium,8000 BLOCK LEON ST,40.04342038,-75.02919372,08,1,202508044553,
31843804,2025-09-16T12:40:00Z,2025-09-16,08:40:00,8,Theft From Vehicle,property,medium,1000 BLOCK JOHNSTON ST,39.91463814,-75.16627267,03,3,202503046021,
31841498,2025-09-16T12:38:00Z,2025-09-16,08:38:00,8,Theft From Vehicle,property,medium,900 BLOCK FOULKROD ST,40.02491038,-75.09397942,15,1,202515085867,
31863717,2025-09-16T12:35:00Z,2025-09-16,08:35:00,8,All Other Offenses,other,low,8000 BLOCK MADISON AVE,39.90068065,-75.24555048,12,1,202512083076,
31839352,2025-09-16T12:22:00Z,2025-09-16,08:22:00,8,Aggravated Assault No Firearm,violent,medium,2500 BLOCK N 9TH ST,39.99041853,-75.14685942,26,1,202526049469,
31843737,2025-09-16T12:16:00Z,2025-09-16,08:16:00,8,Theft From Vehicle,property,medium,900 BLOCK MC PHERSON ST,40.07223164,-75.18520565,14,4,202514074051,
31853950,2025-09-16T12:14:00Z,2025-09-16,08:14:00,8,Other Assaults,violent,medium,1600 BLOCK ROUMFORT RD,40.08261044,-75.17551114,14,4,202514074048,
31858625,2025-09-16T12:14:00Z,2025-09-16,08:14:00,8,Vandalism/Criminal Mischief,property,low,1000 BLOCK S 24TH ST,39.94105048,-75.18289631,17,1,202517027225,
31866212,2025-09-16T12:10:00Z,2025-09-16,08:10:00,8,Motor Vehicle Theft,property,medium,900 BLOCK N 7TH ST,39.96831625,-75.14855991,26,2,202526049476,
31841786,2025-09-16T12:06:00Z,2025-09-16,08:06:00,8,Thefts,property,low,6700 BLOCK RIDGE AVE,40.04083662,-75.22368801,05,2,202505014770,
31854383,2025-09-16T12:03:00Z,2025-09-16,08:03:00,8,Other Assaults,violent,medium,600 BLOCK SHARON LN,40.09581255,-75.05674254,07,2,202507027767,
31847916,2025-09-16T12:02:00Z,2025-09-16,08:02:00,8,Thefts,property,low,4400 BLOCK WALNUT ST,39.95512654,-75.21126904,18,3,202518050437,
31864280,2025-09-16T11:57:00Z,2025-09-16,07:57:00,7,Motor Vehicle Theft,property,medium,500 BLOCK Jamestown Ave,40.02956976,-75.20696096,05,1,202505014771,
31864035,2025-09-16T11:57:00Z,2025-09-16,07:57:00,7,Motor Vehicle Theft,property,medium,700 BLOCK MARLEY RD,40.03037877,-75.10864001,02,2,202502048679,
31861919,2025-09-16T11:51:00Z,2025-09-16,07:51:00,7,Other Sex Offenses (Not Commercialized),other,low,300 BLOCK E HUNTING PARK AVE,40.01256173,-75.12182848,25,2,202525064104,
31861918,2025-09-16T11:51:00Z,2025-09-16,07:51:00,7,Other Sex Offenses (Not Commercialized),other,low,300 BLOCK E HUNTING PARK AVE,40.01256173,-75.12182848,25,2,202525064103,
31843796,2025-09-16T11:45:00Z,2025-09-16,07:45:00,7,Theft From Vehicle,property,medium,2700 BLOCK S 13TH ST,39.91645463,-75.16927206,03,3,202503046011,
31843218,2025-09-16T11:45:00Z,2025-09-16,07:45:00,7,Theft From Vehicle,property,medium,N 9TH ST & W HUNTING PARK AVE,40.01426178,-75.1414587,25,1,202525064102,
31843941,2025-09-16T11:43:00Z,2025-09-16,07:43:00,7,Theft From Vehicle,property,medium,7300 BLOCK SHELBOURNE ST,40.06423159,-75.08794745,02,3,202502048674,
31857122,2025-09-16T11:25:00Z,2025-09-16,07:25:00,7,Vandalism/Criminal Mischief,property,low,1100 BLOCK E UPSAL ST,40.06608508,-75.16682756,14,1,202514074046,
31844748,2025-09-16T11:23:00Z,2025-09-16,07:23:00,7,Theft From Vehicle,property,medium,3300 BLOCK GLENVIEW ST,40.03331304,-75.05054268,15,3,202515085844,
31865451,2025-09-16T11:16:00Z,2025-09-16,07:16:00,7,Motor Vehicle Theft,property,medium,2400 BLOCK W CUMBERLAND ST,39.99284861,-75.17235663,22,2,202522069678,
31859955,2025-09-16T11:03:00Z,2025-09-16,07:03:00,7,Vandalism/Criminal Mischief,property,low,6000 BLOCK LOCUST ST,39.95771097,-75.24277871,18,1,202518050429,
31862218,2025-09-16T10:28:00Z,2025-09-16,06:28:00,6,All Other Offenses,other,low,1200 BLOCK S 11TH ST,39.93361284,-75.16251358,03,3,202503046009,
31843247,2025-09-16T10:01:00Z,2025-09-16,06:01:00,6,Burglary Non-Residential,property,medium,200 BLOCK N BROAD ST,39.95687994,-75.16223821,09,4,202509107579,
31858463,2025-09-16T09:53:00Z,2025-09-16,05:53:00,5,Other Assaults,violent,medium,N 54TH ST & W BERKS ST,39.985879,-75.231867,19,3,202519060802,
31848450,2025-09-16T09:50:00Z,2025-09-16,05:50:00,5,Thefts,property,low,9100 BLOCK FRANKFORD AVE,40.05254891,-75.00530916,08,1,202508044539,
31863371,2025-09-16T09:44:00Z,2025-09-16,05:44:00,5,Driving Under The Influence,other,low,N BROAD ST & W SUSQUEHANNA AVE,39.98628464,-75.1562763,22,1,202522069668,
31853948,2025-09-16T09:41:00Z,2025-09-16,05:41:00,5,Other Assaults,violent,medium,6600 BLOCK GERMANTOWN AVE,40.05155327,-75.18549521,14,3,202514074041,
31843214,2025-09-16T09:35:00Z,2025-09-16,05:35:00,5,Theft From Vehicle,property,medium,4100 BLOCK N BROAD ST,40.01607446,-75.14932621,25,1,202525064097,
31848967,2025-09-16T09:35:00Z,2025-09-16,05:35:00,5,Thefts,property,low,5500 BLOCK TULIP ST,40.01223821,-75.06693892,15,2,202515085835,
31854964,2025-09-16T09:33:00Z,2025-09-16,05:33:00,5,Vandalism/Criminal Mischief,property,low,3200 BLOCK N REESE ST,39.99999636,-75.13917145,25,4,202525064096,
31866291,2025-09-16T09:18:00Z,2025-09-16,05:18:00,5,Motor Vehicle Theft,property,medium,4300 BLOCK O ST,40.01175734,-75.09548602,24,1,202524080068,
31861879,2025-09-16T09:12:00Z,2025-09-16,05:12:00,5,Vandalism/Criminal Mischief,property,low,200 BLOCK RUBICAM ST,40.02930065,-75.12721965,35,2,202535073685,
31848963,2025-09-16T09:11:00Z,2025-09-16,05:11:00,5,Thefts,property,low,5500 BLOCK TULIP ST,40.01223821,-75.06693892,15,2,202515085834,
31843337,2025-09-16T08:55:00Z,2025-09-16,04:55:00,4,Theft From Vehicle,property,medium,8000 BLOCK ROWLAND AVE,40.0471174,-75.03061171,08,1,202508044538,
31857667,2025-09-16T08:16:00Z,2025-09-16,04:16:00,4,All Other Offenses,other,low,7500 BLOCK TORRESDALE AVE,40.03219817,-75.03060617,15,3,202515085830,
31847895,2025-09-16T07:49:00Z,2025-09-16,03:49:00,3,Thefts,property,low,3900 BLOCK ARAMINGO AVE,39.99727725,-75.08841116,24,3,202524080058,
31866065,2025-09-16T07:44:00Z,2025-09-16,03:44:00,3,Motor Vehicle Theft,property,medium,4300 BLOCK L ST,40.01302415,-75.10197801,24,1,202524080059,
31841320,2025-09-16T07:40:00Z,2025-09-16,03:40:00,3,Theft From Vehicle,property,medium,S 19TH ST & JOHNSTON ST,39.91651831,-75.17959199,01,2,202501025382,
31866481,2025-09-16T07:28:00Z,2025-09-16,03:28:00,3,Motor Vehicle Theft,property,medium,5200 BLOCK WESTFORD RD,40.02955545,-75.11588787,35,2,202535073681,
31865203,2025-09-16T07:09:00Z,2025-09-16,03:09:00,3,Motor Vehicle Theft,property,medium,400 BLOCK MONTANA ST,40.05668139,-75.1779068,14,1,202514074038,
31859498,2025-09-16T07:03:00Z,2025-09-16,03:03:00,3,Receiving Stolen Property,property,low,2900 BLOCK W FLORA ST,39.97502787,-75.18339665,22,4,202522069645,
31861788,2025-09-16T06:48:00Z,2025-09-16,02:48:00,2,Vandalism/Criminal Mischief,property,low,2600 BLOCK N 27TH ST,39.99641584,-75.17538501,22,2,202522069644,
31852570,2025-09-16T06:39:00Z,2025-09-16,02:39:00,2,Other Assaults,violent,medium,1200 BLOCK BELMONT AVE,39.97377924,-75.21269956,19,3,202519060786,
31852809,2025-09-16T06:38:00Z,2025-09-16,02:38:00,2,Other Assaults,violent,medium,2600 BLOCK E MADISON ST,39.98587956,-75.10233831,24,3,202524080056,
31864737,2025-09-16T06:17:00Z,2025-09-16,02:17:00,2,Motor Vehicle Theft,property,medium,8800 BLOCK DANBURY ST,40.06586269,-75.03108723,08,1,202508044532,
31863612,2025-09-16T06:15:00Z,2025-09-16,02:15:00,2,All Other Offenses,other,low,N 27TH ST & W LEHIGH AVE,39.99664031,-75.17553946,39,3,202539069812,
